replication,country_balance,physical_balance,scale_gap,direction_reversal
10093,-0.2589473684,-0.3161434708,0.05719610238,False
10094,-0.3389473684,-0.5897753937,0.2508280253,False
10095,-0.1621052632,-0.01344936196,-0.1486559012,False
10096,-0.2378947368,-0.5105108306,0.2726160937,False
10097,-0.2715789474,-0.6130559269,0.3414769796,False
10098,-0.1873684211,-0.316103746,0.128735325,False
10099,-0.05684210526,-0.0611201285,0.004278023237,False
10100,-0.3094736842,-0.7510637429,0.4415900587,False
10101,-0.2210526316,-0.05890406758,-0.162148564,False
10102,-0.2421052632,-0.5195299055,0.2774246423,False
10103,-0.1831578947,-0.1923730173,0.009215122553,False
10104,-0.08631578947,-0.02668131788,-0.05963447159,False
10105,-0.2884210526,-0.5193395075,0.2309184549,False
10106,-0.4231578947,-0.7079747609,0.2848168662,False
10107,-0.3136842105,-0.5353439788,0.2216597682,False
10108,-0.5284210526,-0.6883992225,0.1599781699,False
10109,-0.4568421053,-0.7233295282,0.2664874229,False
10110,-0.08631578947,-0.06032104239,-0.02599474709,False
10111,-0.1494736842,-0.2875692895,0.1380956053,False
10112,-0.2757894737,-0.4152859553,0.1394964816,False
10113,-0.4189473684,-0.7719158331,0.3529684647,False
10114,-0.2378947368,-0.3069515555,0.06905681867,False
10115,-0.3052631579,-0.2644152728,-0.04084788507,False
10116,-0.44,-0.856403888,0.416403888,False
10117,-0.4147368421,-0.7228104379,0.3080735958,False
10118,-0.1578947368,-0.06969246087,-0.08820227597,False
10119,-0.3557894737,-0.6264636105,0.2706741368,False
10120,-0.3178947368,-0.6945855864,0.3766908495,False
10121,-0.3305263158,-0.3605701139,0.03004379808,False
10122,-0.2294736842,-0.4169012358,0.1874275516,False
10123,-0.3263157895,-0.7343828448,0.4080670553,False
10124,-0.1536842105,-0.07942503817,-0.07425917236,False
10125,-0.3347368421,-0.7766628477,0.4419260056,False
10126,-0.2884210526,-0.5535262876,0.265105235,False
10127,-0.2336842105,-0.5355455665,0.3018613559,False
10128,-0.2210526316,-0.2011961604,-0.01985647119,False
10129,-0.2294736842,-0.5473523834,0.3178786992,False
10130,-0.1621052632,-0.4209866782,0.2588814151,False
10131,-0.3052631579,-0.6005499005,0.2952867426,False
10132,-0.1789473684,-0.06382672478,-0.1151206436,False
10133,-0.2210526316,-0.4860459912,0.2649933596,False
10134,-0.3094736842,-0.4718023972,0.162328713,False
10135,-0.1663157895,-0.1965056728,0.03018988338,False
10136,-0.2084210526,-0.5341889878,0.3257679352,False
10137,-0.2715789474,-0.7574372532,0.4858583058,False
10138,-0.2715789474,-0.4232384512,0.1516595038,False
10139,-0.2757894737,-0.462773093,0.1869836193,False
10140,-0.1873684211,-0.5024936015,0.3151251804,False
10141,-0.28,-0.6309876526,0.3509876526,False
10142,-0.2589473684,-0.4508030359,0.1918556675,False
10143,-0.2421052632,-0.7158050356,0.4736997725,False
10144,-0.2547368421,-0.2552240559,0.0004872137493,False
10145,-0.2084210526,-0.2249682115,0.01654715888,False
10146,-0.4357894737,-0.7172675328,0.2814780591,False
10147,-0.3810526316,-0.5679722955,0.1869196639,False
10148,-0.3557894737,-0.4148474351,0.05905796138,False
10149,-0.4147368421,-0.7170707218,0.3023338797,False
10150,-0.3263157895,-0.2685691464,-0.05774664303,False
10151,-0.3642105263,-0.346816725,-0.01739380128,False
10152,-0.1031578947,-0.08877944989,-0.01437844484,False
10153,-0.2673684211,-0.6399474147,0.3725789936,False
10154,-0.2673684211,-0.2675463402,0.0001779191501,False
10155,-0.2505263158,-0.3309279444,0.08040162864,False
10156,-0.3263157895,-0.1407010129,-0.1856147766,False
10157,-0.4063157895,-0.816843311,0.4105275216,False
10158,-0.2421052632,-0.2349445524,-0.007160710789,False
10159,-0.28,-0.374948022,0.09494802198,False
10160,-0.3347368421,-0.6131986809,0.2784618388,False
10161,-0.3894736842,-0.236204008,-0.1532696762,False
10162,-0.3936842105,-0.6078395002,0.2141552896,False
10163,-0.2463157895,-0.492021093,0.2457053035,False
10164,-0.1242105263,-0.1596113741,0.0354008478,False
10165,-0.1073684211,0.0213395328,-0.1287079539,True
10166,-0.2126315789,-0.5123769156,0.2997453367,False
10167,-0.09052631579,-0.1203686849,0.02984236915,False
10168,-0.4231578947,-0.7095354631,0.2863775683,False
10169,-0.1789473684,-0.07802242073,-0.1009249477,False
10170,-0.1957894737,-0.2208477311,0.02505825743,False
10171,-0.2884210526,-0.5562184991,0.2677974465,False
10172,-0.1494736842,-0.3524405602,0.2029668759,False
10173,-0.2463157895,-0.2552196198,0.008903830313,False
10174,-0.07789473684,-0.008466058404,-0.06942867844,False
10175,-0.3852631579,-0.6099850473,0.2247218894,False
10176,-0.3263157895,-0.6447210142,0.3184052247,False
10177,-0.3515789474,-0.7964779714,0.444899024,False
10178,-0.1789473684,-0.5071509209,0.3282035525,False
10179,-0.3263157895,-0.6964362059,0.3701204164,False
10180,-0.2378947368,-0.631794133,0.3938993961,False
10181,-0.3894736842,-0.6515226099,0.2620489256,False
10182,-0.3978947368,-0.6883328011,0.2904380643,False
10183,-0.4231578947,-0.7057886704,0.2826307757,False
10184,-0.2168421053,-0.1329379047,-0.08390420052,False
10185,-0.1284210526,-0.06715974797,-0.06126130466,False
10186,-0.3473684211,-0.636117373,0.2887489519,False
10187,-0.2084210526,-0.5075124896,0.299091437,False
10188,-0.2084210526,-0.6263036991,0.4178826464,False
10189,-0.3010526316,-0.6894329549,0.3883803233,False
10190,-0.2715789474,-0.3152615221,0.04368257469,False
10191,-0.3431578947,-0.6319600014,0.2888021066,False
10192,-0.1536842105,-0.3729817815,0.219297571,False
10193,-0.2336842105,-0.5039227651,0.2702385545,False
10194,-0.2252631579,-0.4848051053,0.2595419474,False
10195,-0.3263157895,-0.6229002829,0.2965844934,False
10196,-0.2168421053,-0.3628537465,0.1460116412,False
10197,-0.3094736842,-0.7189268439,0.4094531597,False
10198,-0.4147368421,-0.5829216465,0.1681848044,False
10199,-0.3094736842,-0.4684582086,0.1589845244,False
10200,-0.1747368421,-0.2004382911,0.02570144897,False
10201,-0.2378947368,-0.488403843,0.2505091061,False
10202,-0.2210526316,-0.04570750643,-0.1753451251,False
10203,-0.2168421053,-0.4754635252,0.25862142,False
10204,-0.1452631579,-0.3744774418,0.2292142839,False
10205,-0.3136842105,-0.6275830891,0.3138988786,False
10206,-0.09052631579,-0.00677236346,-0.08375395233,False
10207,-0.2084210526,-0.1151923094,-0.09322874324,False
10208,-0.3263157895,-0.1580042126,-0.1683115768,False
10209,-0.2378947368,-0.3185980299,0.08070329308,False
10210,-0.2463157895,-0.6043059518,0.3579901623,False
10211,-0.1621052632,-0.1930685015,0.03096323833,False
10212,-0.3389473684,-0.7242963685,0.3853490001,False
10213,-0.1747368421,-0.226286705,0.05154986291,False
10214,-0.2926315789,-0.3722697408,0.0796381619,False
10215,-0.36,-0.734121987,0.374121987,False
10216,-0.2126315789,-0.6207892045,0.4081576256,False
10217,-0.3136842105,-0.6317347094,0.3180504989,False
10218,-0.44,-0.6809428153,0.2409428153,False
10219,-0.1368421053,0.02642748798,-0.1632695932,True
10220,-0.2547368421,-0.223485599,-0.03125124313,False
10221,-0.1494736842,-0.3951510031,0.2456773189,False
10222,-0.1578947368,-0.08901669537,-0.06887804148,False
10223,-0.2715789474,-0.3567856535,0.08520670618,False
10224,-0.2378947368,-0.5051084158,0.2672136789,False
10225,-0.2884210526,-0.5972081987,0.3087871461,False
10226,-0.04,0.0487005913,-0.0887005913,True
10227,-0.1705263158,-0.2054994025,0.03497308675,False
10228,-0.3473684211,-0.7586320106,0.4112635896,False
10229,-0.2589473684,-0.2701736191,0.01122625071,False
10230,-0.06947368421,-0.1001886664,0.03071498221,False
10231,-0.3726315789,-0.7261668853,0.3535353064,False
10232,-0.3263157895,-0.4977458861,0.1714300967,False
10233,-0.2336842105,-0.6023307696,0.3686465591,False
10234,-0.3136842105,-0.786448971,0.4727647605,False
10235,-0.4526315789,-0.695078422,0.242446843,False
10236,-0.2631578947,-0.6071885971,0.3440307024,False
10237,-0.28,-0.07379037136,-0.2062096286,False
10238,-0.2884210526,-0.7485769034,0.4601558508,False
10239,-0.2589473684,-0.2998680257,0.04092065731,False
10240,-0.2842105263,-0.4100086343,0.125798108,False
10241,-0.2126315789,-0.2171302967,0.004498717755,False
10242,-0.2336842105,-0.5051928433,0.2715086328,False
10243,-0.3052631579,-0.5816084727,0.2763453148,False
10244,-0.2,-0.3357511757,0.1357511757,False
10245,-0.2757894737,-0.6234237692,0.3476342955,False
10246,-0.4442105263,-0.3921632793,-0.05204724698,False
10247,-0.4652631579,-0.506705339,0.04144218112,False
10248,-0.2294736842,-0.6845023701,0.4550286859,False
10249,-0.2336842105,-0.4638945206,0.2302103101,False
10250,-0.2168421053,-0.3596384894,0.1427963841,False
10251,-0.3389473684,-0.3189530418,-0.0199943266,False
10252,-0.4063157895,-0.7704859699,0.3641701805,False
10253,-0.4063157895,-0.6517775222,0.2454617327,False
10254,-0.2421052632,-0.05666793744,-0.1854373257,False
10255,-0.3515789474,-0.4845619782,0.1329830309,False
10256,-0.1663157895,-0.5279257031,0.3616099137,False
10257,-0.3305263158,-0.7741527417,0.4436264259,False
10258,-0.2463157895,-0.471746901,0.2254311115,False
10259,-0.2968421053,-0.4849233047,0.1880811994,False
10260,-0.2126315789,-0.3041126742,0.09148109527,False
10261,-0.1452631579,-0.5013149903,0.3560518324,False
10262,-0.2126315789,-0.4091090117,0.1964774328,False
10263,-0.2505263158,-0.6328301008,0.3823037851,False
10264,-0.3305263158,-0.7932094003,0.4626830845,False
10265,-0.3052631579,-0.6796311213,0.3743679634,False
10266,-0.2294736842,-0.4689834261,0.2395097419,False
10267,-0.4484210526,-0.6967488354,0.2483277828,False
10268,-0.1536842105,-0.4865484103,0.3328641998,False
10269,-0.2252631579,-0.1665239169,-0.058739241,False
10270,-0.2210526316,-0.4128302995,0.191777668,False
10271,-0.4105263158,-0.7500116918,0.339485376,False
10272,-0.1873684211,-0.0692150256,-0.1181533954,False
10273,-0.2294736842,-0.2479429304,0.01846924616,False
10274,-0.3178947368,-0.7361914611,0.4182967243,False
10275,-0.2673684211,-0.3886366974,0.1212682764,False
10276,-0.1705263158,-0.2490425748,0.07851625901,False
10277,-0.3852631579,-0.7459414465,0.3606782886,False
10278,-0.2926315789,-0.6295880754,0.3369564964,False
10279,-0.2252631579,-0.6126373108,0.3873741529,False
10280,-0.2715789474,-0.5895018347,0.3179228874,False
10281,-0.3642105263,-0.691212002,0.3270014757,False
10282,-0.3642105263,-0.6666180605,0.3024075342,False
10283,-0.08210526316,-0.03433287752,-0.04777238564,False
10284,-0.2378947368,-0.6377258959,0.3998311591,False
10285,-0.2336842105,-0.6330989256,0.3994147151,False
10286,-0.1789473684,-0.2661605519,0.08721318345,False
10287,-0.4484210526,-0.6240326269,0.1756115743,False
10288,-0.3431578947,-0.289233382,-0.05392451269,False
10289,-0.3052631579,-0.6215345461,0.3162713882,False
10290,-0.2757894737,-0.6388795219,0.3630900482,False
10291,-0.2968421053,-0.7322508719,0.4354087666,False
10292,-0.4357894737,-0.5548252201,0.1190357464,False
10293,-0.3305263158,-0.6201489851,0.2896226693,False
10294,-0.4189473684,-0.7985445808,0.3795972124,False
10295,-0.2842105263,-0.6403788536,0.3561683273,False
10296,-0.3136842105,-0.6769779873,0.3632937768,False
10297,-0.2042105263,-0.4191276212,0.2149170949,False
10298,-0.06526315789,-0.3248506915,0.2595875336,False
10299,-0.2252631579,-0.6301076036,0.4048444457,False
10300,-0.2421052632,-0.3076768606,0.06557159748,False
10301,-0.2589473684,-0.4658970868,0.2069497183,False
10302,-0.2378947368,-0.4408402216,0.2029454847,False
10303,-0.2673684211,-0.3983095234,0.1309411023,False
10304,-0.2968421053,-0.7286309756,0.4317888704,False
10305,-0.1957894737,-0.423237338,0.2274478643,False
10306,-0.2421052632,-0.1965230063,-0.04558225682,False
10307,-0.3136842105,-0.6949475397,0.3812633292,False
10308,-0.4105263158,-0.7677530507,0.3572267349,False
10309,-0.2505263158,-0.5901372373,0.3396109216,False
10310,-0.1663157895,-0.3868292271,0.2205134376,False
10311,-0.4021052632,-0.6547743815,0.2526691183,False
10312,-0.2421052632,-0.5112923495,0.2691870863,False
10313,-0.2757894737,-0.2205160253,-0.05527344843,False
10314,-0.2252631579,-0.3602236354,0.1349604775,False
10315,-0.2926315789,-0.7336757074,0.4410441284,False
10316,-0.2631578947,-0.3714804508,0.108322556,False
10317,-0.3221052632,-0.4203512017,0.09824593858,False
10318,-0.1831578947,-0.4653925511,0.2822346564,False
10319,-0.2926315789,-0.5659589553,0.2733273764,False
10320,-0.3136842105,-0.3241295691,0.01044535858,False
10321,-0.1031578947,-0.2510192326,0.1478613379,False
10322,-0.2842105263,-0.6306419092,0.3464313829,False
10323,-0.2294736842,-0.2400846706,0.01061098636,False
10324,-0.3810526316,-0.5612583258,0.1802056942,False
10325,-0.1789473684,-0.3712950096,0.1923476412,False
10326,-0.2715789474,-0.6853317318,0.4137527844,False
10327,-0.1705263158,-0.4688023413,0.2982760255,False
10328,-0.1957894737,-0.1210645053,-0.07472496839,False
10329,-0.1915789474,-0.6748392932,0.4832603459,False
10330,-0.2378947368,-0.5826637846,0.3447690477,False
10331,-0.3010526316,-0.5449733762,0.2439207447,False
10332,-0.2210526316,-0.4991315976,0.2780789661,False
10333,-0.2336842105,-0.3743900992,0.1407058886,False
10334,-0.3094736842,-0.5450108511,0.2355371669,False
10335,-0.2210526316,-0.4427467829,0.2216941513,False
10336,-0.2126315789,-0.2059821675,-0.006649411402,False
10337,-0.1115789474,-0.2297979879,0.1182190405,False
10338,-0.3136842105,-0.6157558298,0.3020716193,False
10339,-0.3389473684,-0.4311825427,0.09223517429,False
10340,-0.2589473684,-0.5955992901,0.3366519217,False
10341,-0.2252631579,-0.7553477774,0.5300846195,False
10342,-0.2,-0.2067550662,0.006755066158,False
10343,-0.2884210526,-0.2689363666,-0.019484686,False
10344,-0.3094736842,-0.6027236709,0.2932499867,False
10345,-0.2252631579,-0.4731689622,0.2479058043,False
10346,-0.3094736842,-0.7871435286,0.4776698444,False
10347,-0.12,-0.4428808136,0.3228808136,False
10348,-0.2042105263,-0.1308318584,-0.07337866788,False
10349,-0.1957894737,-0.05918002963,-0.1366094441,False
10350,-0.2968421053,-0.1500850719,-0.1467570334,False
10351,-0.1242105263,0.02579186051,-0.1500023868,True
10352,-0.3852631579,-0.4045727991,0.01930964121,False
10353,-0.3978947368,-0.466392276,0.06849753915,False
10354,-0.4568421053,-0.6901752026,0.2333330973,False
10355,-0.1157894737,-0.06336813601,-0.05242133767,False
10356,-0.2421052632,-0.5568018033,0.3146965402,False
10357,-0.2505263158,-0.4221993768,0.171673061,False
10358,-0.3347368421,-0.7525904145,0.4178535724,False
10359,-0.3768421053,-0.7716301328,0.3947880275,False
10360,-0.2715789474,-0.6486894915,0.3771105442,False
10361,-0.2968421053,-0.336602733,0.03976062769,False
10362,-0.3010526316,-0.4346279384,0.1335753069,False
10363,-0.1663157895,-0.2588333448,0.09251755529,False
10364,-0.2,-0.4379998033,0.2379998033,False
10365,-0.1536842105,-0.05727867496,-0.09640553557,False
10366,-0.2505263158,-0.5754049816,0.3248786658,False
10367,-0.2926315789,-0.615183534,0.322551955,False
10368,-0.3726315789,-0.5526646582,0.1800330793,False
10369,-0.1831578947,-0.5591398888,0.3759819941,False
10370,-0.3010526316,-0.4247935773,0.1237409457,False
10371,-0.2968421053,-0.5975043938,0.3006622886,False
10372,-0.2842105263,-0.6845060002,0.4002954739,False
10373,-0.28,-0.6827394949,0.4027394949,False
10374,-0.3936842105,-0.69147238,0.2977881695,False
10375,-0.2842105263,-0.3327796541,0.04856912782,False
10376,-0.2842105263,-0.2913539466,0.007143420323,False
10377,-0.4063157895,-0.7592759904,0.3529602009,False
10378,-0.2252631579,-0.2156518213,-0.009611336564,False
10379,-0.2210526316,-0.5936363117,0.3725836801,False
10380,-0.4231578947,-0.7758629919,0.3527050972,False
10381,-0.02736842105,-0.01488014125,-0.0124882798,False
10382,-0.3852631579,-0.7976961464,0.4124329885,False
10383,-0.1705263158,-0.2377747897,0.06724847393,False
10384,-0.4273684211,-0.8033357921,0.3759673711,False
10385,-0.2505263158,-0.5800705036,0.3295441878,False
10386,-0.3684210526,-0.5447482782,0.1763272256,False
10387,-0.2084210526,-0.4785918033,0.2701707507,False
10388,-0.3936842105,-0.7720573531,0.3783731426,False
10389,-0.2294736842,-0.2739929678,0.04451928355,False
10390,-0.2168421053,-0.2448298857,0.02798778048,False
10391,-0.1452631579,-0.5125926799,0.367329522,False
10392,-0.2673684211,-0.3882578568,0.1208894357,False
10393,-0.1957894737,-0.07174351466,-0.124045959,False
10394,-0.3894736842,-0.7837319397,0.3942582555,False
10395,-0.2884210526,-0.4078402644,0.1194192118,False
10396,-0.1957894737,-0.2325202241,0.03673075045,False
10397,-0.2926315789,-0.5150727334,0.2224411545,False
10398,-0.4063157895,-0.5473741067,0.1410583172,False
10399,-0.1831578947,-0.5439902523,0.3608323576,False
10400,-0.3515789474,-0.4006856414,0.04910669402,False
10401,-0.2547368421,-0.570110492,0.3153736499,False
10402,-0.2757894737,-0.7204222691,0.4446327955,False
10403,-0.1915789474,-0.1497093029,-0.0418696445,False
10404,-0.1747368421,-0.429421916,0.2546850739,False
10405,-0.3557894737,-0.5848532643,0.2290637906,False
10406,-0.3557894737,-0.4590496045,0.1032601308,False
10407,-0.3473684211,-0.4280090426,0.08064062154,False
10408,-0.2757894737,-0.715281987,0.4394925133,False
10409,-0.4063157895,-0.7190372481,0.3127214586,False
10410,-0.1536842105,-0.1106944665,-0.04298974401,False
10411,-0.1452631579,-0.1554875704,0.01022441248,False
10412,-0.1705263158,-0.4516784901,0.2811521743,False
10413,-0.3431578947,-0.6845629885,0.3414050938,False
10414,-0.28,-0.6308078281,0.3508078281,False
10415,-0.1621052632,-0.1419127317,-0.0201925315,False
10416,-0.3684210526,-0.6862729668,0.3178519141,False
10417,-0.2715789474,-0.6375004945,0.3659215471,False
10418,-0.2252631579,-0.5435359882,0.3182728303,False
10419,-0.1705263158,-0.2616479853,0.09112166955,False
10420,-0.2378947368,-0.4809166291,0.2430218922,False
10421,-0.2421052632,-0.1558259011,-0.08627936203,False
10422,-0.2168421053,-0.3057098628,0.08886775753,False
10423,-0.2463157895,-0.3204400927,0.0741243032,False
10424,-0.2715789474,-0.1878167003,-0.08376224702,False
10425,-0.1621052632,-0.4673212779,0.3052160147,False
10426,-0.3473684211,-0.584733546,0.237365125,False
10427,-0.2884210526,-0.5083898081,0.2199687554,False
10428,-0.3221052632,-0.2841005667,-0.03800469644,False
10429,-0.2042105263,-0.3348366555,0.1306261292,False
10430,-0.2294736842,-0.3154027407,0.08592905646,False
10431,-0.3894736842,-0.6639764096,0.2745027254,False
10432,-0.1663157895,-0.3440570056,0.1777412161,False
10433,-0.2463157895,-0.5750229903,0.3287072008,False
10434,-0.4231578947,-0.7053916604,0.2822337657,False
10435,-0.3094736842,-0.6020957402,0.292622056,False
10436,-0.1284210526,-0.4014422377,0.2730211851,False
10437,-0.1578947368,-0.4744320837,0.3165373469,False
10438,-0.3726315789,-0.72524344,0.3526118611,False
10439,-0.3726315789,-0.5930078932,0.2203763143,False
10440,-0.2336842105,-0.6660140195,0.432329809,False
10441,-0.2757894737,-0.4460434452,0.1702539715,False
10442,-0.1452631579,-0.362361422,0.2170982641,False
10443,-0.1663157895,-0.4399113167,0.2735955272,False
10444,-0.08631578947,-0.3306377194,0.24432193,False
10445,-0.2042105263,-0.1744024572,-0.02980806914,False
10446,-0.3263157895,-0.6882237986,0.3619080091,False
10447,-0.3431578947,-0.6543138902,0.3111559954,False
10448,-0.3178947368,-0.7800689718,0.4621742349,False
10449,-0.2336842105,-0.5414532819,0.3077690714,False
10450,-0.2126315789,-0.4216707676,0.2090391886,False
10451,-0.2926315789,-0.4975852167,0.2049536378,False
10452,-0.1578947368,-0.5681902629,0.4102955261,False
10453,-0.2126315789,-0.1054760312,-0.1071555477,False
10454,-0.1031578947,-0.03534229803,-0.06781559671,False
10455,-0.3978947368,-0.8234148427,0.4255201059,False
10456,-0.2631578947,-0.5408888062,0.2777309114,False
10457,-0.2252631579,-0.3907158674,0.1654527095,False
10458,-0.1873684211,-0.3871658299,0.1997974089,False
10459,-0.2336842105,-0.5176208052,0.2839365947,False
10460,-0.2378947368,-0.4990026728,0.2611079359,False
10461,-0.2168421053,-0.185644713,-0.03119739225,False
10462,-0.3389473684,-0.6698034047,0.3308560363,False
10463,-0.3052631579,-0.5073582262,0.2020950683,False
10464,-0.3305263158,-0.2332114859,-0.09731482984,False
10465,-0.2421052632,-0.5282713356,0.2861660725,False
10466,-0.2547368421,-0.7752090306,0.5204721885,False
10467,-0.2884210526,-0.240519499,-0.04790155359,False
10468,-0.09052631579,-0.004075470982,-0.08645084481,False
10469,-0.08210526316,-0.4053330323,0.3232277692,False
10470,-0.3894736842,-0.658305127,0.2688314428,False
10471,-0.1452631579,-0.01791903988,-0.127344118,False
10472,-0.3347368421,-0.4850639361,0.150327094,False
10473,-0.3136842105,-0.7346061324,0.4209219219,False
10474,-0.2210526316,-0.1454117974,-0.07564083417,False
10475,-0.3684210526,-0.5465901444,0.1781690917,False
10476,-0.2294736842,-0.3664591212,0.136985437,False
10477,-0.1663157895,-0.1456888807,-0.02062690878,False
10478,-0.2336842105,-0.1271545213,-0.1065296892,False
10479,-0.2421052632,-0.5172520541,0.2751467909,False
10480,-0.2505263158,-0.5138415275,0.2633152117,False
10481,-0.1494736842,-0.1304065989,-0.01906708531,False
10482,-0.2126315789,-0.4984517474,0.2858201684,False
10483,-0.2715789474,-0.5939956497,0.3224167023,False
10484,-0.3768421053,-0.8102993882,0.433457283,False
10485,-0.4189473684,-0.6357877412,0.2168403728,False
10486,-0.3178947368,-0.7260720152,0.4081772784,False
10487,-0.1368421053,-0.1484509525,0.01160884726,False
10488,-0.1663157895,-0.1262462319,-0.04006955754,False
10489,-0.3852631579,-0.6155033946,0.2302402367,False
10490,-0.3263157895,-0.718491521,0.3921757315,False
10491,-0.2168421053,-0.4956844516,0.2788423463,False
10492,-0.3473684211,-0.6766521265,0.3292837054,False
10493,-0.1873684211,-0.2764214819,0.08905306089,False
10494,-0.1873684211,-0.141616628,-0.04575179309,False
10495,-0.2968421053,-0.6228258103,0.325983705,False
10496,-0.2042105263,-0.5470528742,0.3428423479,False
10497,-0.2842105263,-0.6254854424,0.3412749161,False
10498,-0.2252631579,-0.4084552179,0.1831920601,False
10499,-0.3515789474,-0.6339376019,0.2823586545,False
10500,-0.2505263158,-0.6543121792,0.4037858634,False
10501,-0.2631578947,-0.330301364,0.06714346927,False
10502,-0.2421052632,-0.512360456,0.2702551929,False
10503,-0.3094736842,-0.2447865062,-0.06468717803,False
10504,-0.2,-0.08734103504,-0.112658965,False
10505,-0.1789473684,-0.1281299931,-0.05081737529,False
10506,-0.1284210526,-0.3479286317,0.2195075791,False
10507,-0.3094736842,-0.5369008703,0.2274271861,False
10508,-0.2421052632,-0.5606460141,0.318540751,False
10509,-0.1578947368,-0.1236811862,-0.0342135506,False
10510,-0.3642105263,-0.371871569,0.007661042727,False
10511,-0.4821052632,-0.7868662815,0.3047610184,False
10512,-0.3768421053,-0.789715799,0.4128736938,False
10513,-0.3178947368,-0.3151789024,-0.002715834478,False
10514,-0.12,0.0426057523,-0.1626057523,True
10515,-0.28,-0.7464780489,0.4664780489,False
10516,-0.2126315789,-0.2762825873,0.06365100831,False
10517,-0.2505263158,-0.4118012556,0.1612749399,False
10518,-0.4063157895,-0.8021089929,0.3957932035,False
10519,-0.2421052632,-0.2183515102,-0.02375375297,False
10520,-0.3263157895,-0.6654115195,0.33909573,False
10521,-0.3010526316,-0.7193023495,0.4182497179,False
10522,-0.2884210526,-0.21731365,-0.07110740267,False
10523,-0.2378947368,-0.103797293,-0.1340974439,False
10524,-0.3263157895,-0.5665370785,0.240221289,False
10525,-0.1368421053,-0.5359481096,0.3991060044,False
10526,-0.2252631579,-0.2533827898,0.0281196319,False
10527,-0.2505263158,-0.5788041668,0.328277851,False
10528,-0.2,-0.4595967139,0.2595967139,False
10529,-0.2042105263,-0.3448104199,0.1405998936,False
10530,-0.2042105263,-0.126691469,-0.07751905727,False
10531,-0.3389473684,-0.7480117586,0.4090643902,False
10532,-0.2842105263,-0.651323811,0.3671132847,False
10533,-0.2589473684,-0.6752273965,0.4162800281,False
10534,-0.09894736842,-0.3840771387,0.2851297702,False
10535,-0.2926315789,-0.5440557226,0.2514241437,False
10536,-0.4231578947,-0.8171002684,0.3939423736,False
10537,-0.2168421053,-0.1740487205,-0.04279338475,False
10538,-0.2421052632,-0.5120015826,0.2698963195,False
10539,-0.2715789474,-0.5537202441,0.2821412968,False
10540,-0.2842105263,-0.3911529907,0.1069424644,False
10541,-0.36,-0.5179778897,0.1579778897,False
10542,-0.1831578947,-0.4681368811,0.2849789864,False
10543,-0.2715789474,-0.5519069946,0.2803280472,False
10544,-0.1915789474,-0.4222646,0.2306856526,False
10545,-0.2673684211,-0.5569507034,0.2895822823,False
10546,-0.2252631579,-0.5787786728,0.3535155149,False
10547,-0.2757894737,-0.5038839185,0.2280944449,False
10548,-0.2547368421,-0.4520078332,0.1972709911,False
10549,-0.3305263158,-0.4150808305,0.0845545147,False
10550,-0.2757894737,-0.7521191363,0.4763296626,False
10551,-0.2842105263,-0.4094001563,0.12518963,False
10552,-0.1326315789,-0.3156379462,0.1830063673,False
10553,-0.4442105263,-0.8346912117,0.3904806853,False
10554,-0.1242105263,-0.0271589957,-0.09705153062,False
10555,-0.2757894737,-0.5030091448,0.2272196711,False
10556,-0.03157894737,0.05973903834,-0.09131798571,True
10557,-0.3178947368,-0.5858666023,0.2679718654,False
10558,-0.3221052632,-0.2354904265,-0.08661483663,False
10559,-0.2,-0.4682518477,0.2682518477,False
10560,-0.2042105263,-0.6497267415,0.4455162152,False
10561,-0.3305263158,-0.6561096733,0.3255833575,False
10562,-0.3052631579,-0.4946018251,0.1893386672,False
10563,-0.1578947368,-0.4650455847,0.3071508478,False
10564,-0.2084210526,-0.4982673839,0.2898463313,False
10565,-0.3010526316,-0.3113586878,0.01030605621,False
10566,-0.2,-0.5070717092,0.3070717092,False
10567,-0.3052631579,-0.5990909569,0.293827799,False
10568,-0.2589473684,-0.4155862054,0.156638837,False
10569,-0.28,-0.617352802,0.337352802,False
10570,-0.1536842105,-0.4367021632,0.2830179526,False
10571,-0.3094736842,-0.2150915526,-0.09438213163,False
10572,-0.3431578947,-0.5447289897,0.201571095,False
10573,-0.3136842105,-0.3722556179,0.05857140739,False
10574,-0.2210526316,-0.7756931581,0.5546405265,False
10575,-0.4526315789,-0.7875331538,0.3349015749,False
10576,-0.2926315789,-0.2569557591,-0.03567581988,False
10577,-0.2926315789,-0.6745324311,0.3819008521,False
10578,-0.2884210526,-0.5377296042,0.2493085516,False
10579,-0.2926315789,-0.2506344756,-0.04199710333,False
10580,-0.2084210526,-0.2708578514,0.06243679876,False
10581,-0.3347368421,-0.7490994032,0.414362561,False
10582,-0.3010526316,-0.6954857123,0.3944330807,False
10583,-0.1705263158,-0.176591083,0.006064767161,False
10584,-0.2421052632,-0.6371814872,0.3950762241,False
10585,-0.2757894737,-0.3971740852,0.1213846115,False
10586,-0.3010526316,-0.5458097123,0.2447570807,False
10587,-0.1957894737,-0.1203157556,-0.07547371804,False
10588,-0.1368421053,-0.1140391088,-0.02280299649,False
10589,-0.2589473684,-0.596137267,0.3371898985,False
10590,-0.3347368421,-0.4753106774,0.1405738353,False
10591,-0.1326315789,-0.03690439293,-0.09572718601,False
10592,-0.3221052632,-0.7233561013,0.4012508381,False
10593,-0.4652631579,-0.6707785454,0.2055153875,False
